train_id,date,time,station_id,coach_capacity,current_passengers,occupancy_percentage,crowd_level
PUN-PU-OCC00929,2024-11-10,13:06,PUN010,840,162,19.4,Low
PUN-PU-OCC00929,2024-11-10,13:43,PUN014,840,208,24.9,Low
PUN-PU-OCC00929,2024-11-10,13:19,PUN005,840,245,29.2,Low
PUN-PU-OCC00930,2024-11-10,08:50,PUN011,840,1013,120.6,Critical
PUN-PU-OCC00930,2024-11-10,08:44,PUN005,840,663,79.0,Medium
PUN-PU-OCC00930,2024-11-10,08:17,PUN014,840,1031,122.9,Critical
PUN-PU-OCC00931,2024-11-14,19:42,PUN013,840,902,107.4,Critical
PUN-PU-OCC00931,2024-11-14,19:17,PUN012,840,968,115.2,Critical
PUN-PU-OCC00931,2024-11-14,19:59,PUN009,840,1002,119.4,Critical
PUN-PU-OCC00931,2024-11-14,19:27,PUN011,840,980,116.8,Critical
PUN-PU-OCC00931,2024-11-14,19:21,PUN003,840,1031,122.8,Critical
PUN-PU-OCC00932,2024-11-14,22:20,PUN005,1120,414,37.0,Low
PUN-PU-OCC00932,2024-11-14,22:31,PUN011,1120,241,21.5,Low
PUN-PU-OCC00932,2024-11-14,22:49,PUN007,1120,348,31.1,Low
PUN-PU-OCC00933,2024-11-14,21:35,PUN004,900,484,53.9,Medium
PUN-PU-OCC00933,2024-11-14,21:18,PUN013,900,357,39.7,Low
PUN-PU-OCC00933,2024-11-14,21:13,PUN007,900,393,43.7,Low
PUN-PU-OCC00934,2024-11-18,08:32,PUN011,840,914,108.9,Critical
PUN-PU-OCC00934,2024-11-18,08:36,PUN013,840,493,58.7,Medium
PUN-PU-OCC00934,2024-11-18,08:25,PUN014,840,785,93.5,High
PUN-PU-OCC00934,2024-11-18,08:31,PUN009,840,591,70.5,Medium
PUN-PU-OCC00934,2024-11-18,08:13,PUN002,840,923,110.0,Critical
PUN-PU-OCC00935,2024-11-18,09:48,PUN002,840,689,82.1,High
PUN-PU-OCC00935,2024-11-18,09:53,PUN007,840,1005,119.7,Critical
PUN-PU-OCC00935,2024-11-18,09:37,PUN005,840,907,108.0,Critical
PUN-PU-OCC00935,2024-11-18,09:48,PUN010,840,647,77.1,Medium
PUN-PU-OCC00936,2024-11-18,11:50,PUN006,900,203,22.6,Low
PUN-PU-OCC00936,2024-11-18,11:17,PUN005,900,449,49.9,Medium
PUN-PU-OCC00936,2024-11-18,11:15,PUN003,900,458,50.9,Medium
PUN-PU-OCC00936,2024-11-18,11:52,PUN002,900,206,23.0,Low
PUN-PU-OCC00936,2024-11-18,11:18,PUN009,900,353,39.3,Low
PUN-PU-OCC00936,2024-11-18,11:33,PUN004,900,250,27.8,Low
PUN-PU-OCC00937,2024-11-22,16:10,PUN002,1120,522,46.7,Medium
PUN-PU-OCC00937,2024-11-22,16:19,PUN004,1120,529,47.3,Medium
PUN-PU-OCC00937,2024-11-22,16:55,PUN009,1120,450,40.2,Low
PUN-PU-OCC00938,2024-11-22,19:30,PUN002,840,949,113.0,Critical
PUN-PU-OCC00938,2024-11-22,19:06,PUN010,840,936,111.4,Critical
PUN-PU-OCC00938,2024-11-22,19:36,PUN001,840,927,110.4,Critical
PUN-PU-OCC00939,2024-11-22,20:55,PUN004,900,639,71.1,Medium
PUN-PU-OCC00939,2024-11-22,20:40,PUN001,900,639,71.1,Medium
PUN-PU-OCC00939,2024-11-22,20:46,PUN014,900,881,97.9,High
PUN-PU-OCC00939,2024-11-22,20:27,PUN011,900,519,57.7,Medium
PUN-PU-OCC00940,2024-11-26,20:29,PUN005,900,607,67.5,Medium
PUN-PU-OCC00940,2024-11-26,20:39,PUN003,900,818,91.0,High
PUN-PU-OCC00940,2024-11-26,20:27,PUN002,900,702,78.1,Medium
PUN-PU-OCC00941,2024-11-26,08:33,PUN003,840,594,70.8,Medium
PUN-PU-OCC00941,2024-11-26,08:54,PUN004,840,873,104.0,High
PUN-PU-OCC00941,2024-11-26,08:15,PUN009,840,568,67.7,Medium
PUN-PU-OCC00941,2024-11-26,08:45,PUN006,840,592,70.6,Medium
PUN-PU-OCC00941,2024-11-26,08:23,PUN013,840,775,92.3,High
PUN-PU-OCC00941,2024-11-26,08:05,PUN010,840,714,85.1,High
PUN-PU-OCC00942,2024-11-26,15:50,PUN005,900,356,39.6,Low
PUN-PU-OCC00942,2024-11-26,15:20,PUN008,900,198,22.1,Low
PUN-PU-OCC00942,2024-11-26,15:43,PUN013,900,411,45.7,Medium
PUN-PU-OCC00943,2024-11-30,16:29,PUN001,1200,632,52.7,Medium
PUN-PU-OCC00943,2024-11-30,16:48,PUN003,1200,715,59.6,Medium
PUN-PU-OCC00943,2024-11-30,16:50,PUN014,1200,467,38.9,Low
PUN-PU-OCC00943,2024-11-30,16:21,PUN006,1200,1145,95.5,High
PUN-PU-OCC00943,2024-11-30,16:52,PUN009,1200,444,37.1,Low
PUN-PU-OCC00944,2024-11-30,18:59,PUN009,900,834,92.7,High
PUN-PU-OCC00944,2024-11-30,18:21,PUN006,900,475,52.9,Medium
PUN-PU-OCC00944,2024-11-30,18:06,PUN012,900,825,91.8,High
PUN-PU-OCC00944,2024-11-30,18:00,PUN001,900,728,80.9,High
PUN-PU-OCC00945,2024-11-30,09:56,PUN012,900,777,86.4,High
PUN-PU-OCC00945,2024-11-30,09:39,PUN001,900,937,104.2,High
PUN-PU-OCC00945,2024-11-30,09:28,PUN007,900,1085,120.6,Critical
PUN-PU-OCC00945,2024-11-30,09:44,PUN008,900,910,101.2,High
PUN-PU-OCC00945,2024-11-30,09:53,PUN010,900,592,65.8,Medium
PUN-PU-OCC00945,2024-11-30,09:29,PUN014,900,754,83.8,High
PUN-PU-OCC00946,2024-12-04,20:10,PUN004,900,539,60.0,Medium
PUN-PU-OCC00946,2024-12-04,20:39,PUN007,900,721,80.2,High
PUN-PU-OCC00946,2024-12-04,20:51,PUN005,900,872,96.9,High
PUN-PU-OCC00946,2024-12-04,20:12,PUN009,900,877,97.5,High
PUN-PU-OCC00946,2024-12-04,20:22,PUN011,900,608,67.6,Medium
PUN-PU-OCC00947,2024-12-04,10:45,PUN001,840,502,59.8,Medium
PUN-PU-OCC00947,2024-12-04,10:15,PUN011,840,515,61.4,Medium
PUN-PU-OCC00947,2024-12-04,10:07,PUN005,840,532,63.4,Medium
PUN-PU-OCC00948,2024-12-04,09:38,PUN003,900,827,92.0,High
PUN-PU-OCC00948,2024-12-04,09:38,PUN009,900,1065,118.4,Critical
PUN-PU-OCC00948,2024-12-04,09:55,PUN010,900,751,83.5,High
PUN-PU-OCC00948,2024-12-04,09:25,PUN008,900,974,108.3,Critical
PUN-PU-OCC00948,2024-12-04,09:19,PUN011,900,815,90.7,High
PUN-PU-OCC00948,2024-12-04,09:51,PUN012,900,909,101.1,High
PUN-PU-OCC00949,2024-12-08,08:25,PUN011,1120,1255,112.1,Critical
PUN-PU-OCC00949,2024-12-08,08:18,PUN010,1120,1399,124.9,Critical
PUN-PU-OCC00949,2024-12-08,08:46,PUN007,1120,959,85.6,High
PUN-PU-OCC00949,2024-12-08,08:25,PUN006,1120,812,72.6,Medium
PUN-PU-OCC00950,2024-12-08,19:07,PUN011,900,961,106.8,Critical
PUN-PU-OCC00950,2024-12-08,19:51,PUN009,900,685,76.2,Medium
PUN-PU-OCC00950,2024-12-08,19:28,PUN006,900,401,44.6,Low
PUN-PU-OCC00950,2024-12-08,19:15,PUN013,900,763,84.8,High
PUN-PU-OCC00950,2024-12-08,19:56,PUN004,900,705,78.4,Medium
PUN-PU-OCC00951,2024-12-08,19:26,PUN011,1120,1250,111.6,Critical
PUN-PU-OCC00951,2024-12-08,19:30,PUN008,1120,1300,116.2,Critical
PUN-PU-OCC00951,2024-12-08,19:07,PUN014,1120,978,87.3,High
PUN-PU-OCC00951,2024-12-08,19:28,PUN004,1120,1379,123.2,Critical
PUN-PU-OCC00951,2024-12-08,19:10,PUN001,1120,840,75.0,Medium
PUN-PU-OCC00952,2024-12-12,17:16,PUN009,1120,947,84.6,High
PUN-PU-OCC00952,2024-12-12,17:09,PUN003,1120,754,67.4,Medium
PUN-PU-OCC00952,2024-12-12,17:20,PUN013,1120,744,66.5,Medium
PUN-PU-OCC00952,2024-12-12,17:57,PUN008,1120,495,44.2,Low
PUN-PU-OCC00952,2024-12-12,17:05,PUN007,1120,880,78.6,Medium
PUN-PU-OCC00952,2024-12-12,17:47,PUN004,1120,543,48.6,Medium
PUN-PU-OCC00953,2024-12-12,10:54,PUN003,900,724,80.5,High
PUN-PU-OCC00953,2024-12-12,10:30,PUN006,900,443,49.3,Medium
PUN-PU-OCC00953,2024-12-12,10:46,PUN005,900,557,62.0,Medium
PUN-PU-OCC00953,2024-12-12,10:17,PUN007,900,922,102.5,High
PUN-PU-OCC00953,2024-12-12,10:47,PUN012,900,576,64.0,Medium
PUN-PU-OCC00953,2024-12-12,10:29,PUN013,900,522,58.0,Medium
PUN-PU-OCC00954,2024-12-12,09:02,PUN008,1200,1305,108.8,Critical
PUN-PU-OCC00954,2024-12-12,09:41,PUN010,1200,863,71.9,Medium
PUN-PU-OCC00954,2024-12-12,09:00,PUN001,1200,1264,105.3,Critical
PUN-PU-OCC00954,2024-12-12,09:00,PUN013,1200,1027,85.7,High
PUN-PU-OCC00954,2024-12-12,09:35,PUN002,1200,1118,93.2,High
PUN-PU-OCC00954,2024-12-12,09:43,PUN006,1200,854,71.2,Medium
PUN-PU-OCC00955,2024-12-16,10:24,PUN006,840,334,39.9,Low
PUN-PU-OCC00955,2024-12-16,10:44,PUN007,840,710,84.6,High
PUN-PU-OCC00955,2024-12-16,10:50,PUN001,840,601,71.6,Medium
PUN-PU-OCC00955,2024-12-16,10:53,PUN009,840,626,74.6,Medium
PUN-PU-OCC00956,2024-12-16,10:25,PUN004,1200,421,35.1,Low
PUN-PU-OCC00956,2024-12-16,10:30,PUN006,1200,552,46.0,Medium
PUN-PU-OCC00956,2024-12-16,10:38,PUN002,1200,618,51.5,Medium
PUN-PU-OCC00956,2024-12-16,10:57,PUN012,1200,883,73.6,Medium
PUN-PU-OCC00957,2024-12-16,06:37,PUN007,900,199,22.1,Low
PUN-PU-OCC00957,2024-12-16,06:29,PUN005,900,156,17.4,Low
PUN-PU-OCC00957,2024-12-16,06:22,PUN004,900,311,34.6,Low
PUN-PU-OCC00958,2024-12-20,09:52,PUN005,840,990,117.9,Critical
PUN-PU-OCC00958,2024-12-20,09:05,PUN011,840,626,74.6,Medium
PUN-PU-OCC00958,2024-12-20,09:34,PUN010,840,811,96.6,High
PUN-PU-OCC00958,2024-12-20,09:08,PUN008,840,861,102.5,High
PUN-PU-OCC00958,2024-12-20,09:12,PUN006,840,540,64.4,Medium
PUN-PU-OCC00959,2024-12-20,05:41,PUN001,840,102,12.2,Low
PUN-PU-OCC00959,2024-12-20,05:33,PUN012,840,101,12.1,Low
PUN-PU-OCC00959,2024-12-20,05:20,PUN002,840,83,9.9,Low
PUN-PU-OCC00959,2024-12-20,05:36,PUN009,840,89,10.7,Low
PUN-PU-OCC00960,2024-12-20,12:01,PUN006,900,282,31.4,Low
PUN-PU-OCC00960,2024-12-20,12:17,PUN002,900,129,14.4,Low
PUN-PU-OCC00960,2024-12-20,12:29,PUN001,900,331,36.8,Low
PUN-PU-OCC00960,2024-12-20,12:31,PUN004,900,146,16.2,Low
PUN-PU-OCC00960,2024-12-20,12:01,PUN009,900,421,46.9,Medium
PUN-PU-OCC00960,2024-12-20,12:18,PUN012,900,420,46.7,Medium
PUN-PU-OCC00961,2024-12-24,21:17,PUN004,840,445,53.0,Medium
PUN-PU-OCC00961,2024-12-24,21:42,PUN011,840,444,52.9,Medium
PUN-PU-OCC00961,2024-12-24,21:46,PUN006,840,209,25.0,Low
PUN-PU-OCC00961,2024-12-24,21:32,PUN002,840,457,54.5,Medium
PUN-PU-OCC00961,2024-12-24,21:26,PUN012,840,301,35.9,Low
PUN-PU-OCC00961,2024-12-24,21:52,PUN009,840,426,50.8,Medium
PUN-PU-OCC00962,2024-12-24,07:30,PUN009,840,389,46.3,Medium
PUN-PU-OCC00962,2024-12-24,07:56,PUN012,840,321,38.3,Low
PUN-PU-OCC00962,2024-12-24,07:54,PUN003,840,335,39.9,Low
PUN-PU-OCC00963,2024-12-24,13:37,PUN009,840,292,34.8,Low
PUN-PU-OCC00963,2024-12-24,13:17,PUN004,840,125,14.9,Low
PUN-PU-OCC00963,2024-12-24,13:44,PUN005,840,314,37.4,Low
PUN-PU-OCC00964,2024-12-28,19:23,PUN001,840,720,85.7,High
PUN-PU-OCC00964,2024-12-28,19:02,PUN008,840,1040,123.9,Critical
PUN-PU-OCC00964,2024-12-28,19:02,PUN013,840,808,96.2,High
PUN-PU-OCC00964,2024-12-28,19:43,PUN014,840,855,101.8,High
PUN-PU-OCC00964,2024-12-28,19:59,PUN012,840,832,99.1,High
PUN-PU-OCC00964,2024-12-28,19:34,PUN003,840,874,104.1,High
PUN-PU-OCC00965,2024-12-28,07:40,PUN002,840,485,57.8,Medium
PUN-PU-OCC00965,2024-12-28,07:01,PUN009,840,289,34.5,Low
PUN-PU-OCC00965,2024-12-28,07:56,PUN005,840,416,49.6,Medium
PUN-PU-OCC00965,2024-12-28,07:48,PUN008,840,482,57.4,Medium
PUN-PU-OCC00965,2024-12-28,07:44,PUN003,840,339,40.4,Low
PUN-PU-OCC00966,2024-12-28,17:24,PUN009,900,448,49.8,Medium
PUN-PU-OCC00966,2024-12-28,17:40,PUN003,900,629,69.9,Medium
PUN-PU-OCC00966,2024-12-28,17:03,PUN006,900,531,59.1,Medium
PUN-PU-OCC00966,2024-12-28,17:36,PUN007,900,489,54.4,Medium
PUN-PU-OCC00966,2024-12-28,17:27,PUN001,900,709,78.8,Medium
PUN-PU-OCC00966,2024-12-28,17:02,PUN013,900,785,87.3,High
PUN-AQ-OCC00967,2024-10-01,23:12,PUN029,900,99,11.0,Low
PUN-AQ-OCC00967,2024-10-01,23:15,PUN023,900,127,14.1,Low
PUN-AQ-OCC00967,2024-10-01,23:35,PUN027,900,102,11.3,Low
PUN-AQ-OCC00967,2024-10-01,23:32,PUN011,900,82,9.1,Low
PUN-AQ-OCC00967,2024-10-01,23:21,PUN018,900,90,10.1,Low
PUN-AQ-OCC00967,2024-10-01,23:54,PUN020,900,95,10.7,Low
PUN-AQ-OCC00968,2024-10-01,05:15,PUN016,1120,139,12.4,Low
PUN-AQ-OCC00968,2024-10-01,05:58,PUN024,1120,452,40.4,Low
PUN-AQ-OCC00968,2024-10-01,05:37,PUN025,1120,102,9.2,Low
PUN-AQ-OCC00968,2024-10-01,05:48,PUN017,1120,125,11.2,Low
PUN-AQ-OCC00968,2024-10-01,05:20,PUN015,1120,139,12.5,Low
PUN-AQ-OCC00968,2024-10-01,05:43,PUN027,1120,116,10.4,Low
PUN-AQ-OCC00969,2024-10-01,20:48,PUN026,900,656,72.9,Medium
PUN-AQ-OCC00969,2024-10-01,20:20,PUN029,900,739,82.2,High
PUN-AQ-OCC00969,2024-10-01,20:09,PUN023,900,701,78.0,Medium
PUN-AQ-OCC00969,2024-10-01,20:20,PUN011,900,806,89.6,High
PUN-AQ-OCC00970,2024-10-05,10:15,PUN021,840,387,46.2,Medium
PUN-AQ-OCC00970,2024-10-05,10:44,PUN018,840,404,48.1,Medium
PUN-AQ-OCC00970,2024-10-05,10:30,PUN026,840,729,86.8,High
PUN-AQ-OCC00970,2024-10-05,10:34,PUN019,840,406,48.4,Medium
PUN-AQ-OCC00970,2024-10-05,10:54,PUN027,840,358,42.7,Low
PUN-AQ-OCC00971,2024-10-05,12:16,PUN026,900,435,48.4,Medium
PUN-AQ-OCC00971,2024-10-05,12:09,PUN017,900,279,31.1,Low
PUN-AQ-OCC00971,2024-10-05,12:24,PUN023,900,316,35.2,Low
PUN-AQ-OCC00971,2024-10-05,12:15,PUN028,900,205,22.8,Low
PUN-AQ-OCC00972,2024-10-05,08:29,PUN023,900,658,73.2,Medium
PUN-AQ-OCC00972,2024-10-05,08:14,PUN011,900,747,83.0,High
PUN-AQ-OCC00972,2024-10-05,08:13,PUN018,900,663,73.7,Medium
PUN-AQ-OCC00972,2024-10-05,08:35,PUN019,900,869,96.6,High
PUN-AQ-OCC00973,2024-10-09,16:50,PUN011,900,289,32.1,Low
PUN-AQ-OCC00973,2024-10-09,16:15,PUN018,900,441,49.0,Medium
PUN-AQ-OCC00973,2024-10-09,16:32,PUN025,900,407,45.3,Medium
PUN-AQ-OCC00973,2024-10-09,16:28,PUN019,900,642,71.4,Medium
PUN-AQ-OCC00973,2024-10-09,16:02,PUN017,900,402,44.8,Low
PUN-AQ-OCC00974,2024-10-09,11:05,PUN015,840,615,73.2,Medium
PUN-AQ-OCC00974,2024-10-09,11:04,PUN011,840,230,27.4,Low
PUN-AQ-OCC00974,2024-10-09,11:58,PUN025,840,420,50.1,Medium
PUN-AQ-OCC00974,2024-10-09,11:57,PUN026,840,356,42.4,Low
PUN-AQ-OCC00974,2024-10-09,11:37,PUN029,840,198,23.6,Low
PUN-AQ-OCC00975,2024-10-09,14:53,PUN025,900,283,31.5,Low
PUN-AQ-OCC00975,2024-10-09,14:31,PUN026,900,389,43.3,Low
PUN-AQ-OCC00975,2024-10-09,14:21,PUN022,900,335,37.3,Low
PUN-AQ-OCC00975,2024-10-09,14:47,PUN029,900,212,23.6,Low
PUN-AQ-OCC00976,2024-10-13,07:17,PUN015,1120,521,46.5,Medium
PUN-AQ-OCC00976,2024-10-13,07:35,PUN021,1120,634,56.6,Medium
PUN-AQ-OCC00976,2024-10-13,07:25,PUN016,1120,360,32.2,Low
PUN-AQ-OCC00976,2024-10-13,07:38,PUN029,1120,552,49.4,Medium
PUN-AQ-OCC00976,2024-10-13,07:23,PUN024,1120,1013,90.4,High
PUN-AQ-OCC00977,2024-10-13,20:12,PUN020,900,862,95.9,High
PUN-AQ-OCC00977,2024-10-13,20:45,PUN017,900,654,72.8,Medium
PUN-AQ-OCC00977,2024-10-13,20:38,PUN018,900,713,79.3,Medium
PUN-AQ-OCC00977,2024-10-13,20:41,PUN024,900,686,76.3,Medium
PUN-AQ-OCC00978,2024-10-13,09:12,PUN021,900,777,86.3,High
PUN-AQ-OCC00978,2024-10-13,09:24,PUN029,900,659,73.3,Medium
PUN-AQ-OCC00978,2024-10-13,09:14,PUN020,900,986,109.7,Critical
PUN-AQ-OCC00978,2024-10-13,09:45,PUN018,900,923,102.6,High
PUN-AQ-OCC00978,2024-10-13,09:46,PUN025,900,849,94.4,High
PUN-AQ-OCC00979,2024-10-17,18:20,PUN018,1120,1063,95.0,High
PUN-AQ-OCC00979,2024-10-17,18:30,PUN020,1120,980,87.6,High
PUN-AQ-OCC00979,2024-10-17,18:12,PUN021,1120,672,60.1,Medium
PUN-AQ-OCC00980,2024-10-17,20:14,PUN027,900,880,97.8,High
PUN-AQ-OCC00980,2024-10-17,20:58,PUN018,900,678,75.4,Medium
PUN-AQ-OCC00980,2024-10-17,20:52,PUN017,900,756,84.1,High
PUN-AQ-OCC00981,2024-10-17,06:59,PUN025,900,158,17.6,Low
PUN-AQ-OCC00981,2024-10-17,06:54,PUN026,900,220,24.5,Low
PUN-AQ-OCC00981,2024-10-17,06:02,PUN021,900,194,21.6,Low
PUN-AQ-OCC00981,2024-10-17,06:35,PUN020,900,303,33.7,Low
PUN-AQ-OCC00982,2024-10-21,19:11,PUN029,1200,1061,88.4,High
PUN-AQ-OCC00982,2024-10-21,19:47,PUN015,1200,1122,93.5,High
PUN-AQ-OCC00982,2024-10-21,19:47,PUN016,1200,1417,118.1,Critical
PUN-AQ-OCC00982,2024-10-21,19:12,PUN027,1200,908,75.7,Medium
PUN-AQ-OCC00982,2024-10-21,19:45,PUN021,1200,358,29.9,Low
PUN-AQ-OCC00983,2024-10-21,23:23,PUN025,900,135,15.0,Low
PUN-AQ-OCC00983,2024-10-21,23:31,PUN026,900,208,23.1,Low
PUN-AQ-OCC00983,2024-10-21,23:33,PUN021,900,106,11.8,Low
PUN-AQ-OCC00983,2024-10-21,23:40,PUN029,900,98,11.0,Low
PUN-AQ-OCC00984,2024-10-21,10:00,PUN016,1120,745,66.6,Medium
PUN-AQ-OCC00984,2024-10-21,10:59,PUN022,1120,437,39.1,Low
PUN-AQ-OCC00984,2024-10-21,10:59,PUN025,1120,1157,103.3,High
PUN-AQ-OCC00984,2024-10-21,10:02,PUN019,1120,424,37.9,Low
PUN-AQ-OCC00984,2024-10-21,10:21,PUN011,1120,537,48.0,Medium
PUN-AQ-OCC00985,2024-10-25,23:09,PUN011,840,86,10.3,Low
PUN-AQ-OCC00985,2024-10-25,23:41,PUN025,840,178,21.2,Low
PUN-AQ-OCC00985,2024-10-25,23:06,PUN026,840,137,16.4,Low
PUN-AQ-OCC00985,2024-10-25,23:21,PUN018,840,65,7.8,Low
PUN-AQ-OCC00985,2024-10-25,23:28,PUN017,840,195,23.3,Low
PUN-AQ-OCC00986,2024-10-25,18:16,PUN029,840,868,103.4,High
PUN-AQ-OCC00986,2024-10-25,18:37,PUN015,840,882,105.1,Critical
PUN-AQ-OCC00986,2024-10-25,18:46,PUN021,840,514,61.3,Medium
PUN-AQ-OCC00986,2024-10-25,18:22,PUN022,840,390,46.5,Medium
PUN-AQ-OCC00986,2024-10-25,18:32,PUN020,840,631,75.2,Medium
PUN-AQ-OCC00987,2024-10-25,17:21,PUN021,1120,868,77.6,Medium
PUN-AQ-OCC00987,2024-10-25,17:13,PUN017,1120,963,86.0,High
PUN-AQ-OCC00987,2024-10-25,17:14,PUN015,1120,583,52.1,Medium
PUN-AQ-OCC00987,2024-10-25,17:22,PUN018,1120,732,65.4,Medium
PUN-AQ-OCC00987,2024-10-25,17:47,PUN024,1120,1149,102.6,High
PUN-AQ-OCC00988,2024-10-29,18:57,PUN017,840,897,106.9,Critical
PUN-AQ-OCC00988,2024-10-29,18:44,PUN029,840,570,67.9,Medium
PUN-AQ-OCC00988,2024-10-29,18:27,PUN022,840,555,66.1,Medium
PUN-AQ-OCC00988,2024-10-29,18:28,PUN019,840,436,51.9,Medium
PUN-AQ-OCC00988,2024-10-29,18:48,PUN027,840,821,97.8,High
PUN-AQ-OCC00989,2024-10-29,20:43,PUN026,900,864,96.1,High
PUN-AQ-OCC00989,2024-10-29,20:02,PUN022,900,268,29.8,Low
PUN-AQ-OCC00989,2024-10-29,20:09,PUN015,900,666,74.0,Medium
PUN-AQ-OCC00989,2024-10-29,20:39,PUN016,900,565,62.9,Medium
PUN-AQ-OCC00989,2024-10-29,20:59,PUN025,900,888,98.7,High
PUN-AQ-OCC00990,2024-10-29,19:21,PUN020,1200,966,80.5,High
PUN-AQ-OCC00990,2024-10-29,19:22,PUN016,1200,1094,91.2,High
PUN-AQ-OCC00990,2024-10-29,19:54,PUN017,1200,1108,92.4,High
PUN-AQ-OCC00990,2024-10-29,19:38,PUN025,1200,1400,116.7,Critical
PUN-AQ-OCC00990,2024-10-29,19:13,PUN029,1200,1258,104.8,High
PUN-AQ-OCC00991,2024-11-02,09:09,PUN028,900,702,78.1,Medium
PUN-AQ-OCC00991,2024-11-02,09:34,PUN027,900,834,92.7,High
PUN-AQ-OCC00991,2024-11-02,09:34,PUN018,900,636,70.7,Medium
PUN-AQ-OCC00991,2024-11-02,09:49,PUN017,900,749,83.2,High
PUN-AQ-OCC00992,2024-11-02,08:45,PUN011,900,776,86.3,High
PUN-AQ-OCC00992,2024-11-02,08:14,PUN015,900,606,67.3,Medium
PUN-AQ-OCC00992,2024-11-02,08:24,PUN017,900,675,75.1,Medium
PUN-AQ-OCC00992,2024-11-02,08:57,PUN022,900,1003,111.5,Critical
PUN-AQ-OCC00992,2024-11-02,08:00,PUN016,900,632,70.3,Medium
PUN-AQ-OCC00992,2024-11-02,08:00,PUN024,900,791,87.9,High
PUN-AQ-OCC00993,2024-11-02,16:15,PUN025,1120,560,50.1,Medium
PUN-AQ-OCC00993,2024-11-02,16:54,PUN020,1120,335,29.9,Low
PUN-AQ-OCC00993,2024-11-02,16:52,PUN022,1120,783,70.0,Medium
PUN-AQ-OCC00993,2024-11-02,16:26,PUN026,1120,678,60.5,Medium
PUN-AQ-OCC00993,2024-11-02,16:06,PUN023,1120,429,38.3,Low
PUN-AQ-OCC00993,2024-11-02,16:39,PUN021,1120,1052,94.0,High
PUN-AQ-OCC00994,2024-11-06,08:43,PUN027,1120,835,74.6,Medium
PUN-AQ-OCC00994,2024-11-06,08:15,PUN011,1120,1024,91.5,High
PUN-AQ-OCC00994,2024-11-06,08:33,PUN026,1120,1060,94.7,High
PUN-AQ-OCC00994,2024-11-06,08:50,PUN023,1120,898,80.2,High
PUN-AQ-OCC00995,2024-11-06,15:49,PUN018,900,320,35.6,Low
PUN-AQ-OCC00995,2024-11-06,15:36,PUN020,900,227,25.3,Low
PUN-AQ-OCC00995,2024-11-06,15:59,PUN016,900,335,37.3,Low
PUN-AQ-OCC00996,2024-11-06,18:59,PUN022,1120,726,64.8,Medium
PUN-AQ-OCC00996,2024-11-06,18:18,PUN018,1120,1177,105.1,Critical
PUN-AQ-OCC00996,2024-11-06,18:51,PUN026,1120,786,70.2,Medium
PUN-AQ-OCC00996,2024-11-06,18:17,PUN019,1120,473,42.3,Low
PUN-AQ-OCC00997,2024-11-10,07:27,PUN025,900,416,46.2,Medium
PUN-AQ-OCC00997,2024-11-10,07:18,PUN021,900,655,72.8,Medium
PUN-AQ-OCC00997,2024-11-10,07:08,PUN022,900,537,59.7,Medium
PUN-AQ-OCC00997,2024-11-10,07:51,PUN027,900,569,63.3,Medium
PUN-AQ-OCC00997,2024-11-10,07:28,PUN020,900,453,50.4,Medium
PUN-AQ-OCC00998,2024-11-10,09:13,PUN026,840,677,80.7,High
PUN-AQ-OCC00998,2024-11-10,09:02,PUN017,840,1029,122.6,Critical
PUN-AQ-OCC00998,2024-11-10,09:19,PUN029,840,754,89.8,High
PUN-AQ-OCC00998,2024-11-10,09:02,PUN023,840,818,97.5,High
PUN-AQ-OCC00999,2024-11-10,21:39,PUN027,840,478,57.0,Medium
PUN-AQ-OCC00999,2024-11-10,21:14,PUN019,840,190,22.7,Low
PUN-AQ-OCC00999,2024-11-10,21:06,PUN023,840,381,45.4,Medium
PUN-AQ-OCC00999,2024-11-10,21:45,PUN017,840,352,41.9,Low
PUN-AQ-OCC00999,2024-11-10,21:23,PUN022,840,208,24.8,Low
PUN-AQ-OCC01000,2024-11-14,07:35,PUN018,840,464,55.3,Medium
PUN-AQ-OCC01000,2024-11-14,07:24,PUN016,840,302,36.0,Low
PUN-AQ-OCC01000,2024-11-14,07:45,PUN020,840,421,50.2,Medium
PUN-AQ-OCC01000,2024-11-14,07:14,PUN029,840,486,57.9,Medium
PUN-AQ-OCC01001,2024-11-14,19:56,PUN020,840,1003,119.5,Critical
PUN-AQ-OCC01001,2024-11-14,19:52,PUN025,840,963,114.7,Critical
PUN-AQ-OCC01001,2024-11-14,19:19,PUN016,840,1027,122.3,Critical
PUN-AQ-OCC01002,2024-11-14,17:41,PUN016,900,549,61.0,Medium
PUN-AQ-OCC01002,2024-11-14,17:40,PUN028,900,430,47.8,Medium
PUN-AQ-OCC01002,2024-11-14,17:14,PUN019,900,765,85.0,High
PUN-AQ-OCC01002,2024-11-14,17:13,PUN029,900,606,67.3,Medium
PUN-AQ-OCC01002,2024-11-14,17:43,PUN011,900,593,65.9,Medium
PUN-AQ-OCC01003,2024-11-18,09:31,PUN024,900,995,110.6,Critical
PUN-AQ-OCC01003,2024-11-18,09:44,PUN015,900,1031,114.6,Critical
PUN-AQ-OCC01003,2024-11-18,09:37,PUN011,900,848,94.3,High
PUN-AQ-OCC01003,2024-11-18,09:27,PUN016,900,898,99.8,High
PUN-AQ-OCC01004,2024-11-18,16:30,PUN022,1200,772,64.4,Medium
