date,city,weather,temperature,rainfall,public_holiday,festival,major_event,impact_percentage
2024-11-02,Ghaziabad,Clear,25.4,0.0,No,None,None,0.0
2024-11-02,Greater Noida,Clear,21.4,0.0,No,None,None,0.0
2024-11-02,Gurugram,Haze,25.3,0.0,No,None,None,0.0
2024-11-02,Howrah,Rain,26.5,3.0,No,None,Film Premiere,4.5
2024-11-02,Hyderabad,Clear,25.7,0.0,No,None,Film Premiere,9.8
2024-11-02,Indore,Rain,25.2,8.6,No,None,None,-2.5
2024-11-02,Jaipur,Haze,24.0,0.0,No,None,None,0.0
2024-11-02,Kanpur,Clear,25.6,0.0,No,None,None,0.0
2024-11-02,Kochi,Cloudy,28.2,0.0,No,None,None,0.0
2024-11-02,Kolkata,Clear,30.1,0.0,No,None,None,0.0
2024-11-02,Lucknow,Clear,23.2,0.0,No,None,None,0.0
2024-11-02,Mumbai,Clear,26.0,0.0,No,None,None,0.0
2024-11-02,Nagpur,Clear,23.7,0.0,No,None,None,0.0
2024-11-02,Noida,Clear,27.9,0.0,No,None,None,0.0
2024-11-02,Pune,Clear,27.0,0.0,No,None,None,0.0
2024-11-03,Agra,Clear,20.7,0.0,No,Bhai Dooj,None,15.4
2024-11-03,Ahmedabad,Rain,25.7,15.9,No,Bhai Dooj,None,12.9
2024-11-03,Bahadurgarh,Cloudy,24.9,0.0,No,Bhai Dooj,None,11.8
2024-11-03,Bengaluru,Clear,22.7,0.0,No,Bhai Dooj,None,15.5
2024-11-03,Bhopal,Cloudy,25.2,0.0,No,Bhai Dooj,None,13.4
2024-11-03,Chennai,Clear,28.0,0.0,No,Bhai Dooj,Concert,28.8
2024-11-03,Delhi,Haze,23.6,0.0,No,Bhai Dooj,None,16.1
2024-11-03,Faridabad,Cloudy,23.3,0.0,No,Bhai Dooj,Film Premiere,15.8
2024-11-03,Ghaziabad,Clear,26.6,0.0,No,Bhai Dooj,Marathon,21.3
2024-11-03,Greater Noida,Haze,22.1,0.0,No,Bhai Dooj,None,8.7
2024-11-03,Gurugram,Clear,26.6,0.0,No,Bhai Dooj,None,10.6
2024-11-03,Howrah,Clear,32.3,0.0,No,Bhai Dooj,None,14.4
2024-11-03,Hyderabad,Clear,25.5,0.0,No,Bhai Dooj,None,8.4
2024-11-03,Indore,Clear,27.5,0.0,No,Bhai Dooj,None,10.1
2024-11-03,Jaipur,Clear,25.8,0.0,No,Bhai Dooj,None,17.1
2024-11-03,Kanpur,Clear,20.9,0.0,No,Bhai Dooj,None,12.7
2024-11-03,Kochi,Cloudy,33.5,0.0,No,Bhai Dooj,None,18.3
2024-11-03,Kolkata,Clear,31.8,0.0,No,Bhai Dooj,None,10.5
2024-11-03,Lucknow,Fog,25.2,0.0,No,Bhai Dooj,None,5.8
2024-11-03,Mumbai,Cloudy,32.0,0.0,No,Bhai Dooj,None,9.9
2024-11-03,Nagpur,Clear,25.8,0.0,No,Bhai Dooj,None,8.7
2024-11-03,Noida,Cloudy,19.3,0.0,No,Bhai Dooj,None,18.9
2024-11-03,Pune,Rain,26.5,17.6,No,Bhai Dooj,None,7.2
2024-11-04,Agra,Clear,29.1,0.0,No,None,None,0.0
2024-11-04,Ahmedabad,Clear,26.2,0.0,No,None,None,0.0
2024-11-04,Bahadurgarh,Fog,23.8,0.0,No,None,None,-5.9
2024-11-04,Bengaluru,Clear,31.1,0.0,No,None,None,0.0
2024-11-04,Bhopal,Clear,23.4,0.0,No,None,None,0.0
2024-11-04,Chennai,Clear,30.5,0.0,No,None,None,0.0
2024-11-04,Delhi,Cloudy,22.0,0.0,No,None,None,0.0
2024-11-04,Faridabad,Clear,22.6,0.0,No,None,None,0.0
2024-11-04,Ghaziabad,Haze,23.9,0.0,No,None,None,0.0
2024-11-04,Greater Noida,Haze,27.4,0.0,No,None,None,0.0
2024-11-04,Gurugram,Fog,28.5,0.0,No,None,None,-4.4
2024-11-04,Howrah,Cloudy,29.1,0.0,No,None,None,0.0
2024-11-04,Hyderabad,Clear,32.2,0.0,No,None,None,0.0
2024-11-04,Indore,Haze,24.9,0.0,No,None,None,0.0
2024-11-04,Jaipur,Clear,22.6,0.0,No,None,None,0.0
2024-11-04,Kanpur,Haze,19.6,0.0,No,None,None,0.0
2024-11-04,Kochi,Cloudy,33.5,0.0,No,None,None,0.0
2024-11-04,Kolkata,Cloudy,32.4,0.0,No,None,Tech Conference,5.7
2024-11-04,Lucknow,Haze,20.5,0.0,No,None,None,0.0
2024-11-04,Mumbai,Rain,33.6,10.8,No,None,None,-2.2
2024-11-04,Nagpur,Clear,21.9,0.0,No,None,Exam Season,3.5
2024-11-04,Noida,Haze,26.0,0.0,No,None,None,0.0
2024-11-04,Pune,Cloudy,25.9,0.0,No,None,None,0.0
2024-11-05,Agra,Clear,25.6,0.0,No,None,None,0.0
2024-11-05,Ahmedabad,Cloudy,24.1,0.0,No,None,None,0.0
2024-11-05,Bahadurgarh,Haze,22.6,0.0,No,None,None,0.0
2024-11-05,Bengaluru,Cloudy,24.8,0.0,No,None,None,0.0
2024-11-05,Bhopal,Rain,21.4,15.2,No,None,None,-4.7
2024-11-05,Chennai,Cloudy,28.2,0.0,No,None,Concert,10.8
2024-11-05,Delhi,Clear,23.3,0.0,No,None,None,0.0
2024-11-05,Faridabad,Haze,24.8,0.0,No,None,None,0.0
2024-11-05,Ghaziabad,Haze,22.4,0.0,No,None,None,0.0
2024-11-05,Greater Noida,Clear,21.8,0.0,No,None,None,0.0
2024-11-05,Gurugram,Haze,26.6,0.0,No,None,None,0.0
2024-11-05,Howrah,Clear,29.8,0.0,No,None,Concert,15.0
2024-11-05,Hyderabad,Clear,26.1,0.0,No,None,None,0.0
2024-11-05,Indore,Clear,23.7,0.0,No,None,None,0.0
2024-11-05,Jaipur,Haze,27.1,0.0,No,None,None,0.0
2024-11-05,Kanpur,Clear,25.6,0.0,No,None,None,0.0
2024-11-05,Kochi,Clear,31.8,0.0,No,None,None,0.0
2024-11-05,Kolkata,Clear,33.0,0.0,No,None,None,0.0
2024-11-05,Lucknow,Clear,22.4,0.0,No,None,Cricket Match,15.2
2024-11-05,Mumbai,Haze,29.6,0.0,No,None,Exam Season,7.3
2024-11-05,Nagpur,Cloudy,25.3,0.0,No,None,None,0.0
2024-11-05,Noida,Clear,27.3,0.0,No,None,None,0.0
2024-11-05,Pune,Clear,26.6,0.0,No,None,None,0.0
2024-11-06,Agra,Clear,20.6,0.0,No,None,None,0.0
2024-11-06,Ahmedabad,Rain,22.1,18.3,No,None,None,-5.0
2024-11-06,Bahadurgarh,Clear,22.4,0.0,No,None,None,0.0
2024-11-06,Bengaluru,Cloudy,25.3,0.0,No,None,None,0.0
2024-11-06,Bhopal,Clear,22.3,0.0,No,None,None,0.0
2024-11-06,Chennai,Clear,33.6,0.0,No,None,None,0.0
2024-11-06,Delhi,Clear,23.0,0.0,No,None,None,0.0
2024-11-06,Faridabad,Clear,27.4,0.0,No,None,None,0.0
2024-11-06,Ghaziabad,Cloudy,24.1,0.0,No,None,Concert,13.6
2024-11-06,Greater Noida,Cloudy,24.6,0.0,No,None,None,0.0
2024-11-06,Gurugram,Clear,26.1,0.0,No,None,None,0.0
2024-11-06,Howrah,Clear,31.8,0.0,No,None,None,0.0
2024-11-06,Hyderabad,Clear,27.6,0.0,No,None,None,0.0
2024-11-06,Indore,Clear,26.9,0.0,No,None,None,0.0
2024-11-06,Jaipur,Clear,23.4,0.0,No,None,None,0.0
2024-11-06,Kanpur,Clear,28.8,0.0,No,None,None,0.0
2024-11-06,Kochi,Clear,27.7,0.0,No,None,None,0.0
2024-11-06,Kolkata,Haze,30.0,0.0,No,None,None,0.0
2024-11-06,Lucknow,Haze,24.0,0.0,No,None,None,0.0
2024-11-06,Mumbai,Clear,31.0,0.0,No,None,None,0.0
2024-11-06,Nagpur,Clear,24.9,0.0,No,None,None,0.0
2024-11-06,Noida,Clear,24.8,0.0,No,None,None,0.0
2024-11-06,Pune,Cloudy,25.6,0.0,No,None,None,0.0
2024-11-07,Agra,Clear,20.0,0.0,No,Chhath Puja,None,17.0
2024-11-07,Ahmedabad,Clear,23.2,0.0,No,Chhath Puja,None,12.1
2024-11-07,Bahadurgarh,Fog,24.3,0.0,No,Chhath Puja,None,3.7
2024-11-07,Bengaluru,Clear,27.4,0.0,No,Chhath Puja,None,19.9
2024-11-07,Bhopal,Clear,22.6,0.0,No,Chhath Puja,None,9.1
2024-11-07,Chennai,Cloudy,27.4,0.0,No,Chhath Puja,None,8.7
2024-11-07,Delhi,Fog,22.3,0.0,No,Chhath Puja,None,9.5
2024-11-07,Faridabad,Clear,25.4,0.0,No,Chhath Puja,None,15.6
2024-11-07,Ghaziabad,Haze,22.9,0.0,No,Chhath Puja,None,19.5
2024-11-07,Greater Noida,Clear,24.7,0.0,No,Chhath Puja,None,17.8
2024-11-07,Gurugram,Haze,25.1,0.0,No,Chhath Puja,None,13.9
2024-11-07,Howrah,Clear,33.4,0.0,No,Chhath Puja,None,8.9
2024-11-07,Hyderabad,Cloudy,25.8,0.0,No,Chhath Puja,None,19.5
2024-11-07,Indore,Clear,22.7,0.0,No,Chhath Puja,None,18.0
2024-11-07,Jaipur,Clear,22.0,0.0,No,Chhath Puja,None,10.7
2024-11-07,Kanpur,Haze,23.6,0.0,No,Chhath Puja,None,19.1
2024-11-07,Kochi,Clear,26.9,0.0,No,Chhath Puja,None,9.5
2024-11-07,Kolkata,Cloudy,27.8,0.0,No,Chhath Puja,None,16.4
2024-11-07,Lucknow,Haze,22.0,0.0,No,Chhath Puja,None,11.9
2024-11-07,Mumbai,Clear,29.4,0.0,No,Chhath Puja,None,9.8
2024-11-07,Nagpur,Cloudy,27.5,0.0,No,Chhath Puja,None,15.8
2024-11-07,Noida,Clear,23.3,0.0,No,Chhath Puja,None,17.3
2024-11-07,Pune,Cloudy,27.7,0.0,No,Chhath Puja,None,11.3
2024-11-08,Agra,Clear,24.2,0.0,No,None,None,0.0
2024-11-08,Ahmedabad,Clear,24.0,0.0,No,None,None,0.0
2024-11-08,Bahadurgarh,Cloudy,21.8,0.0,No,None,None,0.0
2024-11-08,Bengaluru,Haze,27.9,0.0,No,None,Marathon,4.1
2024-11-08,Bhopal,Clear,27.1,0.0,No,None,None,0.0
2024-11-08,Chennai,Cloudy,30.7,0.0,No,None,None,0.0
2024-11-08,Delhi,Haze,24.1,0.0,No,None,None,0.0
2024-11-08,Faridabad,Haze,25.7,0.0,No,None,None,0.0
2024-11-08,Ghaziabad,Cloudy,26.3,0.0,No,None,None,0.0
2024-11-08,Greater Noida,Haze,26.3,0.0,No,None,None,0.0
2024-11-08,Gurugram,Haze,23.7,0.0,No,None,None,0.0
2024-11-08,Howrah,Rain,33.5,3.4,No,None,None,-3.7
2024-11-08,Hyderabad,Cloudy,26.7,0.0,No,None,None,0.0
2024-11-08,Indore,Clear,26.6,0.0,No,None,None,0.0
2024-11-08,Jaipur,Cloudy,22.2,0.0,No,None,None,0.0
2024-11-08,Kanpur,Cloudy,25.8,0.0,No,None,None,0.0
2024-11-08,Kochi,Clear,37.1,0.0,No,None,None,0.0
2024-11-08,Kolkata,Cloudy,29.1,0.0,No,None,None,0.0
2024-11-08,Lucknow,Clear,24.2,0.0,No,None,None,0.0
2024-11-08,Mumbai,Clear,28.9,0.0,No,None,None,0.0
2024-11-08,Nagpur,Haze,24.8,0.0,No,None,None,0.0
2024-11-08,Noida,Clear,27.9,0.0,No,None,None,0.0
2024-11-08,Pune,Cloudy,24.3,0.0,No,None,None,0.0
2024-11-09,Agra,Clear,22.8,0.0,No,None,None,0.0
2024-11-09,Ahmedabad,Cloudy,22.0,0.0,No,None,None,0.0
2024-11-09,Bahadurgarh,Haze,22.1,0.0,No,None,None,0.0
2024-11-09,Bengaluru,Haze,21.7,0.0,No,None,None,0.0
2024-11-09,Bhopal,Clear,27.6,0.0,No,None,None,0.0
2024-11-09,Chennai,Haze,37.0,0.0,No,None,None,0.0
2024-11-09,Delhi,Clear,23.1,0.0,No,None,None,0.0
2024-11-09,Faridabad,Haze,19.8,0.0,No,None,None,0.0
2024-11-09,Ghaziabad,Cloudy,26.2,0.0,No,None,None,0.0
2024-11-09,Greater Noida,Clear,22.2,0.0,No,None,None,0.0
2024-11-09,Gurugram,Cloudy,27.2,0.0,No,None,None,0.0
2024-11-09,Howrah,Clear,29.3,0.0,No,None,None,0.0
2024-11-09,Hyderabad,Clear,24.4,0.0,No,None,Tech Conference,5.4
2024-11-09,Indore,Cloudy,27.9,0.0,No,None,None,0.0
2024-11-09,Jaipur,Cloudy,23.4,0.0,No,None,Tech Conference,7.3
2024-11-09,Kanpur,Clear,23.5,0.0,No,None,None,0.0
2024-11-09,Kochi,Clear,26.8,0.0,No,None,None,0.0
2024-11-09,Kolkata,Rain,31.0,7.4,No,None,None,-3.1
2024-11-09,Lucknow,Fog,25.9,0.0,No,None,None,-4.4
2024-11-09,Mumbai,Haze,31.5,0.0,No,None,None,0.0
2024-11-09,Nagpur,Haze,25.8,0.0,No,None,None,0.0
2024-11-09,Noida,Clear,26.9,0.0,No,None,None,0.0
2024-11-09,Pune,Clear,28.3,0.0,No,None,None,0.0
2024-11-10,Agra,Haze,25.1,0.0,No,None,Trade Fair,8.2
2024-11-10,Ahmedabad,Cloudy,27.9,0.0,No,None,None,0.0
2024-11-10,Bahadurgarh,Clear,22.9,0.0,No,None,None,0.0
2024-11-10,Bengaluru,Clear,22.6,0.0,No,None,None,0.0
2024-11-10,Bhopal,Clear,27.1,0.0,No,None,None,0.0
2024-11-10,Chennai,Clear,31.4,0.0,No,None,None,0.0
2024-11-10,Delhi,Clear,26.7,0.0,No,None,None,0.0
2024-11-10,Faridabad,Clear,21.7,0.0,No,None,None,0.0
2024-11-10,Ghaziabad,Haze,21.7,0.0,No,None,None,0.0
2024-11-10,Greater Noida,Clear,25.1,0.0,No,None,None,0.0
2024-11-10,Gurugram,Cloudy,23.8,0.0,No,None,Exam Season,6.1
2024-11-10,Howrah,Haze,30.9,0.0,No,None,None,0.0
2024-11-10,Hyderabad,Cloudy,21.4,0.0,No,None,None,0.0
2024-11-10,Indore,Clear,23.6,0.0,No,None,None,0.0
2024-11-10,Jaipur,Clear,27.4,0.0,No,None,None,0.0
2024-11-10,Kanpur,Clear,28.6,0.0,No,None,None,0.0
2024-11-10,Kochi,Clear,27.0,0.0,No,None,None,0.0
2024-11-10,Kolkata,Cloudy,29.2,0.0,No,None,None,0.0
2024-11-10,Lucknow,Clear,24.1,0.0,No,None,None,0.0
2024-11-10,Mumbai,Haze,34.5,0.0,No,None,Concert,10.1
2024-11-10,Nagpur,Clear,24.8,0.0,No,None,None,0.0
2024-11-10,Noida,Haze,27.9,0.0,No,None,None,0.0
2024-11-10,Pune,Clear,25.1,0.0,No,None,None,0.0
2024-11-11,Agra,Clear,25.8,0.0,No,None,None,0.0
2024-11-11,Ahmedabad,Clear,22.3,0.0,No,None,None,0.0
2024-11-11,Bahadurgarh,Haze,23.6,0.0,No,None,None,0.0
2024-11-11,Bengaluru,Rain,21.9,21.5,No,None,Trade Fair,7.6
2024-11-11,Bhopal,Clear,25.2,0.0,No,None,None,0.0
2024-11-11,Chennai,Clear,28.1,0.0,No,None,None,0.0
2024-11-11,Delhi,Haze,23.4,0.0,No,None,None,0.0
2024-11-11,Faridabad,Cloudy,24.8,0.0,No,None,None,0.0
2024-11-11,Ghaziabad,Clear,26.5,0.0,No,None,None,0.0
2024-11-11,Greater Noida,Haze,17.4,0.0,No,None,Cricket Match,13.6
2024-11-11,Gurugram,Fog,24.4,0.0,No,None,None,-3.7
2024-11-11,Howrah,Clear,31.0,0.0,No,None,None,0.0
2024-11-11,Hyderabad,Cloudy,26.7,0.0,No,None,None,0.0
2024-11-11,Indore,Cloudy,25.2,0.0,No,None,None,0.0
2024-11-11,Jaipur,Fog,22.7,0.0,No,None,None,-5.7
2024-11-11,Kanpur,Clear,26.9,0.0,No,None,Trade Fair,10.1
2024-11-11,Kochi,Clear,29.8,0.0,No,None,None,0.0
2024-11-11,Kolkata,Rain,30.5,20.9,No,None,None,-4.0
2024-11-11,Lucknow,Clear,26.4,0.0,No,None,None,0.0
2024-11-11,Mumbai,Cloudy,33.1,0.0,No,None,None,0.0
2024-11-11,Nagpur,Clear,25.8,0.0,No,None,None,0.0
2024-11-11,Noida,Haze,23.5,0.0,No,None,None,0.0
2024-11-11,Pune,Clear,25.2,0.0,No,None,Marathon,6.6
2024-11-12,Agra,Fog,26.1,0.0,No,None,None,-6.3
2024-11-12,Ahmedabad,Clear,26.6,0.0,No,None,None,0.0
2024-11-12,Bahadurgarh,Cloudy,21.2,0.0,No,None,None,0.0
2024-11-12,Bengaluru,Cloudy,23.6,0.0,No,None,None,0.0
2024-11-12,Bhopal,Clear,31.4,0.0,No,None,None,0.0
2024-11-12,Chennai,Clear,29.6,0.0,No,None,None,0.0
2024-11-12,Delhi,Fog,22.1,0.0,No,None,Cricket Match,9.1
2024-11-12,Faridabad,Clear,25.4,0.0,No,None,None,0.0
2024-11-12,Ghaziabad,Haze,23.7,0.0,No,None,None,0.0
2024-11-12,Greater Noida,Haze,23.2,0.0,No,None,None,0.0
2024-11-12,Gurugram,Clear,23.6,0.0,No,None,None,0.0
2024-11-12,Howrah,Clear,26.5,0.0,No,None,None,0.0
2024-11-12,Hyderabad,Cloudy,25.8,0.0,No,None,None,0.0
2024-11-12,Indore,Clear,26.7,0.0,No,None,None,0.0
2024-11-12,Jaipur,Clear,28.6,0.0,No,None,None,0.0
2024-11-12,Kanpur,Cloudy,24.2,0.0,No,None,Film Premiere,6.7
2024-11-12,Kochi,Clear,29.8,0.0,No,None,Concert,12.5
2024-11-12,Kolkata,Clear,32.2,0.0,No,None,None,0.0
2024-11-12,Lucknow,Clear,22.0,0.0,No,None,None,0.0
2024-11-12,Mumbai,Clear,31.5,0.0,No,None,Concert,11.0
2024-11-12,Nagpur,Haze,22.6,0.0,No,None,None,0.0
2024-11-12,Noida,Clear,23.1,0.0,No,None,None,0.0
2024-11-12,Pune,Clear,26.2,0.0,No,None,None,0.0
2024-11-13,Agra,Clear,19.3,0.0,No,None,Exam Season,3.5
2024-11-13,Ahmedabad,Clear,26.0,0.0,No,None,None,0.0
2024-11-13,Bahadurgarh,Fog,23.0,0.0,No,None,None,-5.1
2024-11-13,Bengaluru,Cloudy,23.0,0.0,No,None,None,0.0
2024-11-13,Bhopal,Cloudy,27.8,0.0,No,None,None,0.0
2024-11-13,Chennai,Clear,27.0,0.0,No,None,None,0.0
2024-11-13,Delhi,Haze,28.1,0.0,No,None,None,0.0
2024-11-13,Faridabad,Clear,19.7,0.0,No,None,None,0.0
2024-11-13,Ghaziabad,Haze,21.3,0.0,No,None,None,0.0
2024-11-13,Greater Noida,Clear,25.0,0.0,No,None,None,0.0
2024-11-13,Gurugram,Fog,28.2,0.0,No,None,None,-5.0
2024-11-13,Howrah,Clear,31.4,0.0,No,None,None,0.0
2024-11-13,Hyderabad,Clear,26.0,0.0,No,None,None,0.0
2024-11-13,Indore,Clear,23.4,0.0,No,None,None,0.0
2024-11-13,Jaipur,Clear,22.8,0.0,No,None,None,0.0
2024-11-13,Kanpur,Haze,21.0,0.0,No,None,None,0.0
2024-11-13,Kochi,Cloudy,26.8,0.0,No,None,None,0.0
2024-11-13,Kolkata,Cloudy,31.0,0.0,No,None,None,0.0
2024-11-13,Lucknow,Cloudy,21.2,0.0,No,None,None,0.0
2024-11-13,Mumbai,Haze,30.8,0.0,No,None,None,0.0
2024-11-13,Nagpur,Clear,22.7,0.0,No,None,Film Premiere,5.7
2024-11-13,Noida,Clear,22.8,0.0,No,None,None,0.0
2024-11-13,Pune,Cloudy,29.5,0.0,No,None,None,0.0
2024-11-14,Agra,Clear,24.8,0.0,No,None,None,0.0
2024-11-14,Ahmedabad,Cloudy,29.1,0.0,No,None,None,0.0
2024-11-14,Bahadurgarh,Haze,22.1,0.0,No,None,None,0.0
2024-11-14,Bengaluru,Clear,26.1,0.0,No,None,None,0.0
2024-11-14,Bhopal,Clear,23.5,0.0,No,None,None,0.0
2024-11-14,Chennai,Rain,29.0,4.0,No,None,None,-3.8
2024-11-14,Delhi,Clear,21.0,0.0,No,None,Marathon,5.2
2024-11-14,Faridabad,Cloudy,18.2,0.0,No,None,None,0.0
2024-11-14,Ghaziabad,Haze,21.4,0.0,No,None,None,0.0
2024-11-14,Greater Noida,Fog,25.6,0.0,No,None,None,-5.3
2024-11-14,Gurugram,Clear,20.6,0.0,No,None,None,0.0
2024-11-14,Howrah,Haze,34.5,0.0,No,None,Cricket Match,16.9
2024-11-14,Hyderabad,Clear,26.8,0.0,No,None,None,0.0
2024-11-14,Indore,Clear,27.6,0.0,No,None,None,0.0
2024-11-14,Jaipur,Clear,25.7,0.0,No,None,None,0.0
2024-11-14,Kanpur,Haze,20.2,0.0,No,None,None,0.0
2024-11-14,Kochi,Clear,29.4,0.0,No,None,None,0.0
2024-11-14,Kolkata,Clear,26.0,0.0,No,None,None,0.0
2024-11-14,Lucknow,Cloudy,30.1,0.0,No,None,None,0.0
2024-11-14,Mumbai,Clear,26.0,0.0,No,None,Tech Conference,4.9
2024-11-14,Nagpur,Clear,23.4,0.0,No,None,None,0.0
2024-11-14,Noida,Clear,20.3,0.0,No,None,None,0.0
2024-11-14,Pune,Clear,29.4,0.0,No,None,None,0.0
2024-11-15,Agra,Cloudy,30.1,0.0,Yes,Kartik Purnima,None,-7.2
2024-11-15,Ahmedabad,Haze,20.4,0.0,Yes,Kartik Purnima,None,-3.6
2024-11-15,Bahadurgarh,Haze,22.4,0.0,Yes,Kartik Purnima,None,-4.6
2024-11-15,Bengaluru,Clear,26.8,0.0,Yes,Kartik Purnima,None,2.4
2024-11-15,Bhopal,Clear,27.7,0.0,Yes,Kartik Purnima,None,-1.1
2024-11-15,Chennai,Rain,32.0,18.6,Yes,Kartik Purnima,None,-7.2
2024-11-15,Delhi,Clear,25.9,0.0,Yes,Kartik Purnima,None,-0.6
2024-11-15,Faridabad,Cloudy,25.0,0.0,Yes,Kartik Purnima,None,-4.9
2024-11-15,Ghaziabad,Fog,25.2,0.0,Yes,Kartik Purnima,None,-11.0
2024-11-15,Greater Noida,Haze,23.2,0.0,Yes,Kartik Purnima,None,-0.5
2024-11-15,Gurugram,Clear,25.8,0.0,Yes,Kartik Purnima,Political Rally,4.2
2024-11-15,Howrah,Clear,25.1,0.0,Yes,Kartik Purnima,Marathon,-1.3
2024-11-15,Hyderabad,Clear,32.0,0.0,Yes,Kartik Purnima,None,-3.7
2024-11-15,Indore,Clear,26.1,0.0,Yes,Kartik Purnima,None,0.2
2024-11-15,Jaipur,Haze,26.5,0.0,Yes,Kartik Purnima,None,-4.1
2024-11-15,Kanpur,Clear,27.3,0.0,Yes,Kartik Purnima,None,-9.0
2024-11-15,Kochi,Clear,28.9,0.0,Yes,Kartik Purnima,Tech Conference,10.5
2024-11-15,Kolkata,Haze,27.4,0.0,Yes,Kartik Purnima,Exam Season,5.0
2024-11-15,Lucknow,Clear,24.5,0.0,Yes,Kartik Purnima,None,1.5
2024-11-15,Mumbai,Clear,28.3,0.0,Yes,Kartik Purnima,None,-1.1
2024-11-15,Nagpur,Clear,25.4,0.0,Yes,Kartik Purnima,None,-6.1
2024-11-15,Noida,Clear,24.8,0.0,Yes,Kartik Purnima,None,-0.3
2024-11-15,Pune,Clear,22.6,0.0,Yes,Kartik Purnima,None,-0.2
2024-11-16,Agra,Fog,21.2,0.0,No,None,None,-4.4
2024-11-16,Ahmedabad,Clear,29.0,0.0,No,None,None,0.0
2024-11-16,Bahadurgarh,Haze,21.7,0.0,No,None,None,0.0
2024-11-16,Bengaluru,Cloudy,26.7,0.0,No,None,None,0.0
2024-11-16,Bhopal,Haze,23.4,0.0,No,None,None,0.0
2024-11-16,Chennai,Clear,29.2,0.0,No,None,None,0.0
2024-11-16,Delhi,Clear,22.3,0.0,No,None,None,0.0
2024-11-16,Faridabad,Cloudy,25.5,0.0,No,None,None,0.0
2024-11-16,Ghaziabad,Fog,22.3,0.0,No,None,None,-3.5
2024-11-16,Greater Noida,Clear,23.4,0.0,No,None,None,0.0
2024-11-16,Gurugram,Haze,22.4,0.0,No,None,None,0.0
2024-11-16,Howrah,Cloudy,26.9,0.0,No,None,None,0.0
2024-11-16,Hyderabad,Cloudy,26.6,0.0,No,None,None,0.0
2024-11-16,Indore,Clear,28.2,0.0,No,None,Marathon,7.0
2024-11-16,Jaipur,Clear,29.6,0.0,No,None,None,0.0
2024-11-16,Kanpur,Clear,27.6,0.0,No,None,None,0.0
2024-11-16,Kochi,Clear,29.2,0.0,No,None,None,0.0
2024-11-16,Kolkata,Cloudy,29.2,0.0,No,None,None,0.0
2024-11-16,Lucknow,Clear,25.2,0.0,No,None,None,0.0
2024-11-16,Mumbai,Clear,27.9,0.0,No,None,None,0.0
2024-11-16,Nagpur,Cloudy,28.9,0.0,No,None,None,0.0
2024-11-16,Noida,Cloudy,24.9,0.0,No,None,None,0.0
2024-11-16,Pune,Cloudy,26.6,0.0,No,None,None,0.0
2024-11-17,Agra,Clear,25.7,0.0,No,None,None,0.0
2024-11-17,Ahmedabad,Rain,30.3,23.1,No,None,None,-4.1
2024-11-17,Bahadurgarh,Clear,27.8,0.0,No,None,None,0.0
2024-11-17,Bengaluru,Cloudy,28.4,0.0,No,None,None,0.0
2024-11-17,Bhopal,Cloudy,25.2,0.0,No,None,None,0.0
2024-11-17,Chennai,Clear,30.0,0.0,No,None,None,0.0
2024-11-17,Delhi,Clear,24.5,0.0,No,None,None,0.0
2024-11-17,Faridabad,Cloudy,24.9,0.0,No,None,None,0.0
2024-11-17,Ghaziabad,Fog,20.6,0.0,No,None,None,-7.3
2024-11-17,Greater Noida,Clear,21.8,0.0,No,None,Cricket Match,14.4
2024-11-17,Gurugram,Clear,22.4,0.0,No,None,None,0.0
2024-11-17,Howrah,Clear,31.6,0.0,No,None,Marathon,8.4
2024-11-17,Hyderabad,Haze,26.5,0.0,No,None,None,0.0
2024-11-17,Indore,Clear,22.9,0.0,No,None,None,0.0
2024-11-17,Jaipur,Cloudy,22.8,0.0,No,None,Political Rally,10.6
2024-11-17,Kanpur,Haze,25.5,0.0,No,None,None,0.0
2024-11-17,Kochi,Cloudy,28.2,0.0,No,None,None,0.0
2024-11-17,Kolkata,Haze,30.4,0.0,No,None,None,0.0
2024-11-17,Lucknow,Clear,29.5,0.0,No,None,None,0.0
2024-11-17,Mumbai,Clear,30.0,0.0,No,None,Trade Fair,8.1
2024-11-17,Nagpur,Clear,25.6,0.0,No,None,None,0.0
2024-11-17,Noida,Haze,24.2,0.0,No,None,None,0.0
2024-11-17,Pune,Cloudy,25.6,0.0,No,None,None,0.0
2024-11-18,Agra,Clear,23.9,0.0,No,None,None,0.0
2024-11-18,Ahmedabad,Cloudy,22.4,0.0,No,None,None,0.0
2024-11-18,Bahadurgarh,Haze,21.6,0.0,No,None,None,0.0
2024-11-18,Bengaluru,Cloudy,25.6,0.0,No,None,None,0.0
2024-11-18,Bhopal,Clear,25.6,0.0,No,None,None,0.0
2024-11-18,Chennai,Clear,28.6,0.0,No,None,None,0.0
2024-11-18,Delhi,Clear,23.6,0.0,No,None,None,0.0
2024-11-18,Faridabad,Haze,24.2,0.0,No,None,None,0.0
2024-11-18,Ghaziabad,Cloudy,26.2,0.0,No,None,None,0.0
2024-11-18,Greater Noida,Clear,23.8,0.0,No,None,None,0.0
2024-11-18,Gurugram,Cloudy,25.0,0.0,No,None,None,0.0
2024-11-18,Howrah,Cloudy,28.6,0.0,No,None,None,0.0
2024-11-18,Hyderabad,Clear,27.4,0.0,No,None,None,0.0
2024-11-18,Indore,Clear,26.9,0.0,No,None,None,0.0
2024-11-18,Jaipur,Clear,26.2,0.0,No,None,None,0.0
